,ID,STA,COMP,TIME,DURATION,CONDITION,fq,fq_prob,width,S,S_r1,S_r2,S_r,N_T,R,R_r1,R_r2,R_r,N_R,cp,cl,H,H_r1,H_r2,H_r,N_H,V,V_r1,V_r2,V_r,N_V,N_L
472,15NB43,CNA,SHZ,2015-01-16 03:00,75.0,0,2.2277942005,0.7936356396,0.0186566676,-150.679698172,-155.245383039,-146.114013305,9.1313697341,1666,,,,,,,,,,,,,,,,,,
473,15NB43,CNA,SHZ,2015-01-16 03:00,75.0,0,2.2921065597,0.1939375639,0.0106486313,-151.606386754,-156.058847584,-147.524964327,8.5338832573,230,,,,,,,,,,,,,,,,,,
474,15NB43,CNA,SHZ,2015-01-16 03:00,75.0,0,2.4434297579,1.2384556272,0.0360431692,-148.365914782,-152.056770065,-144.909399518,7.1473705468,4010,0.6112224449,0.5070140281,0.6813627255,0.1743486974,871.0,0.2172069825,,,,,,,,,,,,
475,15NB43,CNA,SHZ,2015-01-16 03:00,75.0,0,2.7195945946,0.9526159639,0.0278259053,-150.030652369,-153.763625671,-146.590461288,7.1731643829,2648,0.5390781563,0.4348697395,0.6412825651,0.2064128256,1910.0,0.7212990937,,,,,,,,,,,,
476,15NB43,CNA,SHZ,2015-01-16 03:00,75.0,0,2.8860501126,0.4162477113,0.0272654137,-152.118480766,-155.507936925,-149.152706628,6.355230297,1157,0.755511022,0.6833667335,0.8416833667,0.1583166332,248.0,0.2143474503,0.6673387097,153.667334669,148.256513026,157.995991984,9.7394789579,212.0,26.873747495,20.9218436874,33.9078156313,12.9859719439,119.0,165.5
477,15NB43,CNA,SHZ,2015-01-16 03:00,75.0,0,3.0600717905,0.1877666278,0.020520307,-152.629899356,-156.549841535,-149.419867965,7.1299735702,405,,,,,,,,,,,,,,,,,,
478,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.0164168074,1.8317137219,0.0100699997,-141.445642353,-146.97332042,-135.842757781,11.1305626389,399,0.128256513,0.0641282565,0.2304609218,0.1663326653,95.0,0.2380952381,,,,,,,,,,,,
479,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.055127393,1.4513530244,0.0053216333,-141.205990992,-146.577986203,-135.906590311,10.6713958924,163,0.1362725451,0.0501002004,0.2424849699,0.1923847695,27.0,0.1656441718,,,,,,,,,,,,
480,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.0867996903,1.5190156417,0.0072605925,-143.190793789,-148.033450813,-136.758562321,11.2748884916,303,0.2685370741,0.1863727455,0.3927855711,0.2064128256,17.0,0.0561056106,,,,,,,,,,,,
481,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.1360677083,1.614205826,0.0113781921,-144.053649413,-148.988711799,-136.54377187,12.4449399287,345,0.2685370741,0.1763527054,0.378757515,0.2024048096,6.0,0.0173913043,,,,,,,,,,,,
482,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.2099697354,1.6675056338,0.0166194514,-147.744795836,-151.613206546,-144.046425156,7.5667813899,505,,,,,,,,,,,,,,,,,,
483,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.3331397804,1.3045977751,0.0247230748,-145.899791221,-151.082282118,-139.947623457,11.1346586605,694,,,,,,,,,,,,,,,,,,
484,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.3929652309,2.2225076892,0.018189205,-142.89701883,-149.535266884,-135.271262802,14.2640040824,836,,,,,,,,,,,,,,,,,,
485,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.4633481137,1.3830351611,0.0146305596,-145.858410057,-152.538991802,-138.830785105,13.7082066966,417,0.2164328657,0.1843687375,0.2845691383,0.1002004008,138.0,0.3309352518,,,,,,,,,,,,
486,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.5513267173,1.1172867319,0.0175504389,-148.557998688,-153.810620447,-143.201020204,10.6096002429,336,,,,,,,,,,,,,,,,,,
487,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.6111521678,1.6980190928,0.0155730056,-148.443020073,-153.794029343,-142.653403487,11.1406258562,532,,,,,,,,,,,,,,,,,,
488,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.688573339,0.7010404142,0.0146803614,-149.14802221,-154.681837888,-143.479235418,11.2026024705,210,,,,,,,,,,,,,,,,,,
489,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,1.7835902309,1.1591452079,0.0320597742,-149.007166799,-154.348123982,-143.201778557,11.1463454252,620,,,,,,,,,,,,,,,,,,
490,15NB44,CNA,SHZ,2015-02-21 19:20,18.0,0,2.2868278435,0.2712089706,0.0242408271,-150.237098801,-153.061887844,-146.655149808,6.4067380366,118,,,,,,,,,,,,,,,,,,
491,15NB45,CNA,SHZ,2015-03-10 03:40,12.0,0,1.0176485079,2.0604658068,0.0096164179,-139.92872956,-142.565868187,-135.583022246,6.9828459409,260,0.1763527054,0.0240480962,0.3346693387,0.3106212425,49.0,0.1884615385,,,,,,,,,,,,
492,15NB45,CNA,SHZ,2015-03-10 03:40,12.0,0,1.0805238833,1.9465940122,0.0159793781,-140.983462561,-144.806441282,-137.825349705,6.9810915777,363,0.2144288577,0.1022044088,0.9438877756,0.8416833668,15.0,0.041322314,,,,,,,,,,,,
493,15NB45,CNA,SHZ,2015-03-10 03:40,12.0,0,1.1355398367,1.6119644819,0.0119081067,-142.966644073,-146.537402228,-140.045114674,6.4922875537,201,,,,,,,,,,,,,,,,,,
494,15NB45,CNA,SHZ,2015-03-10 03:40,12.0,0,1.2141340559,1.236356453,0.0105977832,-147.835550496,-151.347415412,-144.119507386,7.2279080255,164,,,,,,,,,,,,,,,,,,
495,15NB45,CNA,SHZ,2015-03-10 03:40,12.0,0,1.3909710492,2.2564859915,0.0249999793,-144.752362941,-148.165359711,-141.583151655,6.5822080562,587,,,,,,,,,,,,,,,,,,
496,15NB45,CNA,SHZ,2015-03-10 03:40,12.0,0,1.611034863,1.6601948158,0.0189356509,-147.853613355,-151.547272187,-143.99936066,7.5479115274,303,,,,,,,,,,,,,,,,,,
497,15NB45,CNA,SHZ,2015-03-10 03:40,12.0,0,1.7800124343,1.1712962825,0.0297639739,-149.492809563,-152.584113509,-145.663808085,6.9203054241,344,,,,,,,,,,,,,,,,,,
498,15NB45,CNA,SHZ,2015-03-10 03:40,12.0,0,2.2790857264,1.8121331579,0.0264055456,-147.522666824,-151.191918474,-144.567782752,6.6241357226,527,,,,,,,,,,,,,,,,,,
499,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.0177951389,1.5216520841,0.0100248273,-144.1254729,-148.326226519,-140.171822435,8.154404084,2212,0.120240481,0.0581162325,0.2244488978,0.1663326653,393.0,0.1776672694,,,,,,,,,,,,
500,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.0774739583,1.2564562209,0.0149205211,-145.058321936,-149.10918688,-141.16631444,7.9428724392,2482,0.2324649299,0.1503006012,0.3066132265,0.1563126253,126.0,0.0507655117,,,,,,,,,,,,
501,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.1371527778,1.3979959815,0.0125443506,-145.825161401,-150.308879753,-141.473317118,8.8355626353,2049,0.3947895792,0.2084168337,0.5811623246,0.3727454909,18.0,0.0087847731,,,,,,,,,,,,
502,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.2127459491,1.2192666294,0.0160212458,-148.927075648,-153.420807206,-144.348556702,9.0722505038,2574,,,,,,,,,,,,,,,,,,
503,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.3360821759,0.9323821081,0.0136008092,-144.926950122,-150.70914103,-139.540122695,11.1690183346,1972,,,,,,,,,,,,,,,,,,
504,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.3957609954,1.8893566174,0.0200289968,-143.427309086,-149.117836625,-137.663826065,11.4540105602,4738,0.2745490982,0.1963927856,0.378757515,0.1823647294,16.0,0.0033769523,,,,,,,,,,,,
505,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.4594184028,1.0305951998,0.0128283308,-145.562879329,-151.937053459,-139.587091083,12.3499623759,1483,0.2344689379,0.1983967936,0.3086172345,0.1102204409,423.0,0.2852326365,,,,,,,,,,,,
506,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.5509259259,1.078072727,0.0143445957,-148.147923838,-154.5160324,-141.675420054,12.8406123465,2256,0.4408817635,0.3386773547,0.8977955912,0.5591182365,39.0,0.017287234,0.3846153846,102.44488978,99.9198396794,105.691382765,5.7715430861,15.0,36.25250501,31.7434869739,40.5811623246,8.8376753507,15.0,15.0
507,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.6106047454,1.8176933292,0.0154728677,-148.720317221,-154.044353478,-141.553345338,12.4910081394,3856,0.8196392786,0.753507014,0.8897795591,0.1362725451,21.0,0.0054460581,0.9523809524,105.330661323,101.723446894,109.298597194,7.5751503006,20.0,40.7615230461,38.4168336673,43.1062124248,4.6893787575,20.0,20.0
508,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.6901765046,0.8748192897,0.0182188837,-149.357654854,-155.380194165,-143.1905746,12.1896195651,1818,,,,,,,,,,,,,,,,,,
509,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,1.7777054398,1.3865235111,0.0254888657,-149.031012678,-155.207542924,-142.158535363,13.049007561,4108,,,,,,,,,,,,,,,,,,
510,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,2.2630931713,0.8001743081,0.0304184479,-152.098306568,-155.332649644,-148.594434903,6.7382147413,2688,,,,,,,,,,,,,,,,,,
511,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,2.40234375,0.5451474371,0.01919731,-151.494656978,-156.104130747,-146.414828742,9.6893020048,1151,0.5390781563,0.4769539078,0.619238477,0.1422845692,774.0,0.6724587315,,,,,,,,,,,,
512,15NB46,CNA,SHZ,2015-04-09 23:00,104.333333333,0,2.7643952546,0.2751748142,0.0433127315,-153.265375477,-156.930024845,-149.259828495,7.6701963497,1312,0.380761523,0.2324649299,0.5370741483,0.3046092184,10.0,0.0076219512,,,,,,,,,,,,
513,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.0172086149,1.7306257376,0.010032691,-146.201681928,-151.730026826,-141.77900601,9.951020816,669,0.1382765531,0.0200400802,0.2645290581,0.2444889779,19.0,0.0284005979,,,,,,,,,,,,
514,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.0815209741,1.5974620642,0.0404037226,-146.265300682,-151.215944156,-142.950137641,8.2658065154,2028,0.2585170341,0.1663326653,0.4889779559,0.3226452906,19.0,0.0093688363,,,,,,,,,,,,
515,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.1307010135,1.586060654,0.0099653935,-147.298336113,-151.844250819,-142.792297853,9.051952966,594,,,,,,,,,,,,,,,,,,
516,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.2139287725,1.3029428684,0.0316380103,-148.146920856,-151.856627684,-144.694322422,7.1623052624,1274,,,,,,,,,,,,,,,,,,
517,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.2517595721,1.2611260471,0.0081098632,-149.001777358,-151.577779552,-145.087592207,6.4901873449,471,,,,,,,,,,,,,,,,,,
518,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.3349873311,1.3321976585,0.0124308726,-144.704964066,-150.310842082,-141.544603306,8.7662387764,519,,,,,,,,,,,,,,,,,,
519,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.3955166104,2.2329727256,0.0196307395,-143.287322325,-147.620362062,-139.479499526,8.1408625356,1521,,,,,,,,,,,,,,,,,,
520,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.4636120495,1.4413439843,0.0125926107,-146.593797122,-150.279067749,-143.377560939,6.90150681,800,0.2565130261,0.1583166333,0.3346693387,0.1763527054,115.0,0.14375,,,,,,,,,,,,
521,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.5430567286,1.2046619439,0.01341307,-149.135924804,-152.393387605,-146.578664287,5.8147233187,656,,,,,,,,,,,,,,,,,,
522,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.6073690878,1.7717347425,0.0164185958,-149.183002908,-151.994256824,-146.510007381,5.4842494437,1223,,,,,,,,,,,,,,,,,,
523,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.675464527,0.8153474185,0.016817489,-150.619491363,-153.220553717,-148.164282973,5.0562707446,573,,,,,,,,,,,,,,,,,,
524,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.7549092061,1.2271590845,0.0212354916,-150.154160524,-152.740363203,-147.600285379,5.1400778241,805,,,,,,,,,,,,,,,,,,
525,15NB47,CNA,SHZ,2015-06-12 11:00,36.3333333333,0,1.8078723255,0.9603246927,0.0097024168,-150.733477453,-153.109516396,-148.225436346,4.8840800498,393,,,,,,,,,,,,,,,,,,
526,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.0138165509,0.4615240021,0.0061522883,-157.786104925,-163.000934884,-152.30611412,10.6948207634,103,,,,,,,,,,,,,,,,,,
527,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.4076967593,1.2546810883,0.0145399644,-154.778510329,-159.242134171,-151.178813682,8.0633204886,714,,,,,,,,,,,,,,,,,,
528,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.4753327546,1.5959804588,0.0202761344,-155.643360207,-159.925455097,-150.797831778,9.1276233191,1368,0.2825651303,0.1703406814,0.4068136273,0.2364729459,198.0,0.1447368421,,,,,,,,,,,,
529,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.5509259259,1.28712326,0.0134678648,-156.512390779,-159.829745214,-152.113290332,7.7164548824,771,,,,,,,,,,,,,,,,,,
530,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.6145833333,2.6044966766,0.0176196324,-155.692321961,-158.577668031,-147.036283749,11.5413842823,1812,,,,,,,,,,,,,,,,,,
531,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.6901765046,0.9515588193,0.0186904185,-154.378896924,-159.558987329,-148.680797477,10.8781898514,560,,,,,,,,,,,,,,,,,,
532,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.761791088,3.0200089612,0.0185630858,-154.038053463,-157.930075789,-147.278225213,10.6518505762,2069,0.6412825651,0.5731462926,0.7074148297,0.1342685371,62.0,0.0299661672,,,,,,,,,,,,
533,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.8095341435,0.8481868536,0.0039564863,-154.429727833,-158.581766041,-149.483386665,9.0983793759,189,,,,,,,,,,,,,,,,,,
534,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.8930844907,0.7240904177,0.0081230428,-154.081516212,-159.141902213,-149.256497003,9.8854052098,168,,,,,,,,,,,,,,,,,,
535,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,1.9487847222,1.6526292262,0.0565046003,-153.433047339,-157.621526225,-149.384184415,8.2373418101,2648,0.1563126253,0.0,0.4128256513,0.4128256513,14.0,0.0052870091,,,,,,,,,,,,
536,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,2.0124421296,1.2784976801,0.0124029436,-154.139189114,-157.460728464,-150.606758378,6.8539700862,751,,,,,,,,,,,,,,,,,,
537,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,2.2392216435,0.3490977379,0.0213168452,-159.024578454,-162.057411179,-155.838184578,6.2192266002,258,,,,,,,,,,,,,,,,,,
538,15NB48,CNA,SHZ,2015-07-02 22:00,46.0,-1,2.4182581019,0.3742751961,0.0311602441,-158.538355275,-161.260473278,-155.559433687,5.7010395914,387,0.5591182365,0.4869739479,0.627254509,0.1402805611,157.0,0.4056847545,,,,,,,,,,,,
539,15NB49,CNA,SHZ,2015-07-24 02:40,2.7,-1,1.6289824981,1.0269337566,0.0398608004,-149.853099082,-155.79255398,-145.302088185,10.4904657948,121,0.7855711423,0.621242485,0.9318637275,0.3106212425,6.0,0.0495867769,,,,,,,,,,,,
540,15NB49,CNA,SHZ,2015-07-24 02:40,2.7,-1,2.4135170327,0.8746691399,0.071778252,-152.805720358,-157.172636992,-149.217401264,7.9552357278,180,0.4168336673,0.3567134269,0.4929859719,0.136272545,140.0,0.7777777778,,,,,,,,,,,,
541,15NB50,CNA,SHZ,2015-08-01 10:00,4.3,0,1.0665646115,1.4784441124,0.0181248688,-144.646192226,-149.090801537,-139.399084011,9.6917175263,128,,,,,,,,,,,,,,,,,,
542,15NB50,CNA,SHZ,2015-08-01 10:00,4.3,0,1.4017630912,1.419283634,0.0177326046,-145.5433941,-149.281515485,-139.22899987,10.0525156147,114,,,,,,,,,,,,,,,,,,
543,15NB50,CNA,SHZ,2015-08-01 10:00,4.3,0,1.8214210304,1.3027177494,0.0210372278,-141.925756084,-146.839110258,-137.545634146,9.2934761124,105,,,,,,,,,,,,,,,,,,
544,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,1.0769460867,0.7309371117,0.0209604036,-149.649377903,-156.873879289,-140.898573407,15.9753058821,259,0.2645290581,0.0,0.5571142285,0.5571142285,8.0,0.0308880309,,,,,,,,,,,,
545,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,1.2586121278,0.6208974494,0.008922524,-149.080997199,-155.093153715,-144.07086677,11.0222869445,124,,,,,,,,,,,,,,,,,,
546,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,1.337597363,0.9633263534,0.0132173772,-145.825448902,-153.979651166,-137.789423482,16.1902276843,277,,,,,,,,,,,,,,,,,,
547,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,1.3968362894,1.3300834758,0.0578573576,-143.930798854,-153.833496247,-135.193124683,18.6403715634,1058,0.2805611222,0.1583166333,0.4288577154,0.2705410821,22.0,0.0207939509,,,,,,,,,,,,
548,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,1.4639737394,1.1330317424,0.0130354097,-145.12005999,-154.252451344,-137.086302182,17.1661491623,324,0.2324649299,0.1803607214,0.2765531062,0.0961923848,72.0,0.2222222222,,,,,,,,,,,,
549,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,1.6219442098,0.5100844516,0.0159349524,-152.336152193,-158.602699264,-145.739786855,12.8629124093,149,,,,,,,,,,,,,,,,,,
550,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,1.7562191097,0.4459859861,0.0170825113,-151.678572324,-158.636726915,-143.955020729,14.6817061858,126,,,,,,,,,,,,,,,,,,
551,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,2.3723039446,0.5013889262,0.0247939444,-149.434318649,-157.449371216,-141.816050864,15.6333203517,193,0.6713426854,0.625250501,0.7134268537,0.0881763527,9.0,0.0466321244,,,,,,,,,,,,
552,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,2.7277375031,1.1917896531,0.0421911031,-146.751786624,-154.641194345,-141.13680275,13.5043915957,711,0.2344689379,0.1783567134,0.2925851703,0.1142284569,15.0,0.0210970464,,,,,,,,,,,,
553,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,2.8422660942,0.4344290786,0.0141400325,-148.513978427,-153.550540014,-144.336365327,9.2141746873,123,,,,,,,,,,,,,,,,,,
554,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,2.9133528059,0.8148614235,0.0182408594,-148.650079334,-153.438255539,-144.552980106,8.8852754337,290,0.6172344689,0.5891783567,0.6693386774,0.0801603207,162.0,0.5586206897,,,,,,,,,,,,
555,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,3.608422876,0.7003683853,0.0480009735,-149.609769007,-154.824593676,-144.852385099,9.9722085773,556,0.8416833667,0.4068136273,0.9058116232,0.4989979959,190.0,0.3417266187,0.5078947368,36.0721442886,29.5791583166,40.7615230461,11.1823647295,96.0,32.2845691383,28.6773547094,35.5310621242,6.8537074148,97.0,96.5
556,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,3.940160864,0.5871818778,0.0802284994,-149.774865099,-157.079576083,-142.787750244,14.2918258392,719,0.5150300601,0.4028056112,0.7114228457,0.3086172345,58.0,0.0806675939,0.1120689655,165.571142285,157.635270541,168.817635271,11.1823647294,6.0,66.372745491,60.2404809619,73.4068136273,13.1663326654,7.0,6.5
557,15NB51,CNA,SHZ,2015-08-14 04:40,14.0,-1,4.2126599256,0.4017935927,0.0229970862,-150.268942579,-156.101030583,-145.417953491,10.6830770917,137,0.2565130261,0.1623246493,0.370741483,0.2084168337,23.0,0.1678832117,,,,,,,,,,,,
558,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.0176485079,0.991217117,0.0094720662,-144.789977477,-153.872345582,-136.907167423,16.9651781591,933,0.1462925852,0.0621242485,0.2124248497,0.1503006012,81.0,0.0868167203,,,,,,,,,,,,
559,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.0805238833,0.8852427019,0.0146640072,-145.17547424,-153.723690866,-137.55138914,16.1723017262,1244,0.2344689379,0.1583166333,0.3446893788,0.1863727455,36.0,0.0289389068,,,,,,,,,,,,
560,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.1316101258,0.909865592,0.0112509327,-145.114915775,-150.964379458,-139.619965043,11.3444144148,1298,0.2645290581,0.1743486974,0.3446893788,0.1703406814,10.0,0.0077041602,,,,,,,,,,,,
561,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.206274634,0.6010057894,0.0110789854,-147.372605823,-153.77878384,-140.788478416,12.9903054247,574,,,,,,,,,,,,,,,,,,
562,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.2573608765,0.6283171483,0.0144927811,-147.72821207,-152.688977534,-141.978233918,10.7107436155,854,,,,,,,,,,,,,,,,,,
563,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.3359550957,0.7712641023,0.0134205052,-145.755307047,-152.947996029,-137.345393775,15.6026022535,1087,,,,,,,,,,,,,,,,,,
564,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.4027601821,1.0823343606,0.0237707358,-143.866743772,-153.714876056,-134.597913387,19.1169626698,2310,0.3266533066,0.0561122244,0.6312625251,0.5751503007,11.0,0.0047619048,,,,,,,,,,,,
565,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.4695652684,0.8752146042,0.0147074628,-144.87006447,-153.004885809,-136.73524313,16.2696426789,1210,0.2404809619,0.1603206413,0.3186372745,0.1583166332,174.0,0.1438016529,,,,,,,,,,,,
566,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.5442297767,0.5641696244,0.0115426786,-147.421622114,-153.175209244,-141.801839335,11.3733699088,790,0.2765531062,0.0,0.6993987976,0.6993987976,6.0,0.0075949367,,,,,,,,,,,,
567,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.6228239959,0.5266999086,0.0160983476,-148.589965545,-155.541862442,-142.186902614,13.3549598281,752,,,,,,,,,,,,,,,,,,
568,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.6856993712,0.4559096173,0.0163918928,-148.232215316,-153.500094289,-143.081400319,10.4186939706,814,,,,,,,,,,,,,,,,,,
569,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.7564341685,0.7033563142,0.0179065395,-147.800079651,-152.046831945,-143.641801364,8.4050305811,987,,,,,,,,,,,,,,,,,,
570,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.8232392549,0.5083048734,0.0136236737,-148.991654253,-154.593807259,-143.700731969,10.8930752894,706,,,,,,,,,,,,,,,,,,
571,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,1.8821849193,0.2796072331,0.0101693287,-149.752090576,-156.352948542,-143.498646188,12.8543023547,283,,,,,,,,,,,,,,,,,,
572,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,2.0629516235,0.1625931097,0.012245439,-149.716738347,-158.028953996,-142.108947754,15.9200062417,234,0.6352705411,0.5671342685,0.6913827655,0.124248497,98.0,0.4188034188,,,,,,,,,,,,
573,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,2.0983190221,0.1601498748,0.0089280216,-149.773246475,-153.559469433,-146.120654915,7.4388145187,161,0.6052104208,0.5370741483,0.625250501,0.0881763527,45.0,0.2795031056,,,,,,,,,,,,
574,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,2.2044212181,0.3882632266,0.0209271103,-148.77115281,-153.542617492,-143.937721054,9.6048964384,661,0.5551102204,0.4488977956,0.6873747495,0.2384769539,78.0,0.1180030257,,,,,,,,,,,,
575,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,2.3694690785,0.8021998384,0.0318487697,-146.504884647,-151.439733654,-142.127196012,9.3125376424,1832,0.625250501,0.5330661323,0.7214428858,0.1883767535,197.0,0.1075327511,0.1319796954,47.6152304609,39.3186372745,57.7154308617,18.3967935872,25.0,35.1703406814,32.4649298597,37.5150300601,5.0501002004,27.0,26.0
576,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,2.7545807526,0.9386546287,0.0458558144,-144.82053071,-150.024700524,-139.999020441,10.0256800833,3368,0.1763527054,0.0881763527,0.2605210421,0.1723446894,62.0,0.0184085511,,,,,,,,,,,,
577,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,2.8488938157,0.5659377952,0.0183460085,-147.053748825,-152.10361363,-142.092478139,10.0111354911,1021,,,,,,,,,,,,,,,,,,
578,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,2.919628613,0.8985903179,0.0160844792,-147.744825099,-154.029084597,-141.739866024,12.2892185738,1293,0.5971943888,0.5430861723,0.6513026052,0.1082164329,857.0,0.6627996906,,,,,,,,,,,,
579,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,3.0650279185,0.202158431,0.0170918073,-150.132874758,-153.849855595,-146.622392857,7.227462738,277,0.7254509018,0.6092184369,0.8216432866,0.2124248497,71.0,0.2563176895,0.5704225352,167.014028056,163.046092184,171.342685371,8.2965931863,40.0,21.1022044088,15.871743487,26.5130260521,10.6412825651,41.0,40.5
580,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,3.626976586,0.714040239,0.0477358783,-147.334442781,-151.22029603,-144.09623174,7.1240642907,2623,0.8877755511,0.7675350701,0.9438877756,0.1763527055,1284.0,0.4895158216,0.8278816199,29.5791583166,21.6432865731,37.1543086172,15.5110220441,1063.0,29.7595190381,27.2344689379,34.0881763527,6.8537074148,1063.0,1063.0
581,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,3.9649317286,0.3494035903,0.0721842196,-150.413059915,-158.737758507,-144.206047807,14.5317106992,1871,0.5310621242,0.4328657315,0.627254509,0.1943887775,143.0,0.0764297167,,,,,,,,,,,,
582,15NB52,CNA,SHZ,2015-08-22 03:40,55.6666666667,0,4.3146760041,0.1655233312,0.0280506562,-158.019922169,-163.116337044,-152.923507293,10.1928297513,394,0.8517034068,0.7114228457,0.9679358717,0.256513026,10.0,0.0253807107,0.75,171.342685371,153.306613226,177.114228457,23.8076152304,7.0,30.4809619238,25.0701402806,35.1703406814,10.1002004008,8.0,7.5
583,15NB53,CNA,SHZ,2015-09-23 00:20,46.6666666667,1,1.0177951389,1.6921175296,0.0090122073,-149.758553943,-154.612141244,-144.702733837,9.9094074074,847,,,,,,,,,,,,,,,,,,
